4.2.2,image-takju-jdq39,/dev/compassirq,0660,system,system
4.2.2,image-takju-jdq39,/dev/lte_spi,0660,radio,radio
4.2.2,image-takju-jdq39,/dev/rproc_user,0660,drmrpc,drmrpc
4.2.2,image-takju-jdq39,/dev/snd/mixer,0660,system,audio
4.2.2,image-takju-jdq39,/dev/msm_mp3*,0660,system,audio
4.2.2,image-takju-jdq39,/dev/timerirq,0660,system,system
4.2.2,image-takju-jdq39,/dev/pmem_adsp*,0660,system,audio
4.2.2,image-takju-jdq39,/dev/full,0666,root,root
4.2.2,image-takju-jdq39,/dev/cdma_boot0,0660,radio,radio
4.2.2,image-takju-jdq39,/dev/pmem_camera*,0660,system,camera
4.2.2,image-takju-jdq39,/dev/umts_boot0,0660,radio,radio
4.2.2,image-takju-jdq39,/dev/umts_boot1,0660,radio,radio
4.2.2,image-takju-jdq39,/dev/mpuirq,0660,system,system
4.2.2,image-takju-jdq39,/dev/msm_pcm_in*,0660,system,audio
4.2.2,image-takju-jdq39,/dev/android_adb_enable,0660,adb,adb
4.2.2,image-takju-jdq39,/dev/ttyGS0,0660,radio,radio
4.2.2,image-takju-jdq39,/dev/msm_audio_ctl,0660,system,audio
4.2.2,image-takju-jdq39,/dev/ttyS*,0666,system,system
4.2.2,image-takju-jdq39,/dev/vdec,0660,system,audio
4.2.2,image-takju-jdq39,/dev/tf_ctrl,0660,drmrpc,drmrpc
4.2.2,image-takju-jdq39,/dev/mpu,0660,system,system
4.2.2,image-takju-jdq39,/dev/rpmsg-omx0,0660,drmrpc,drmrpc
4.2.2,image-takju-jdq39,/dev/rpmsg-omx1,0660,drmrpc,drmrpc
4.2.2,image-takju-jdq39,/dev/cdma_ipc0,0660,radio,radio
4.2.2,image-takju-jdq39,/dev/tty,0666,root,root
4.2.2,image-takju-jdq39,/dev/android_adb,0660,adb,adb
4.2.2,image-takju-jdq39,/dev/log/*,0666,root,log
4.2.2,image-takju-jdq39,/dev/diag,0660,radio,radio
4.2.2,image-takju-jdq39,/dev/tf_driver,0660,drmrpc,drmrpc
4.2.2,image-takju-jdq39,/dev/random,0666,root,root
4.2.2,image-takju-jdq39,/dev/audience_a1026*,0660,system,audio
4.2.2,image-takju-jdq39,/dev/cdma_rfs0,0660,radio,radio
4.2.2,image-takju-jdq39,/dev/bus/usb/*,0660,root,usb
4.2.2,image-takju-jdq39,/dev/ppp,0660,radio,vpn
4.2.2,image-takju-jdq39,/dev/diag_arm9,0660,radio,radio
4.2.2,image-takju-jdq39,/dev/akm8976_daemon,0640,compass,system
4.2.2,image-takju-jdq39,/dev/cdma_cplog,0660,radio,radio
4.2.2,image-takju-jdq39,/dev/cm3602,0640,compass,system
4.2.2,image-takju-jdq39,/dev/akm8976_aot,0640,compass,system
4.2.2,image-takju-jdq39,/dev/ptmx,0666,root,root
4.2.2,image-takju-jdq39,/dev/graphics/*,0660,root,graphics
4.2.2,image-takju-jdq39,/dev/bma150,0640,compass,system
4.2.2,image-takju-jdq39,/dev/eac,0660,root,audio
4.2.2,image-takju-jdq39,/dev/kgsl,0666,root,root
4.2.2,image-takju-jdq39,/dev/input/*,0660,root,input
4.2.2,image-takju-jdq39,/dev/block/mmcblk0p4,0660,radio,radio
4.2.2,image-takju-jdq39,/dev/akm8973_aot,0640,compass,system
4.2.2,image-takju-jdq39,/dev/pmem,0660,system,graphics
4.2.2,image-takju-jdq39,/dev/ashmem,0666,root,root
4.2.2,image-takju-jdq39,/dev/ttyGS1,0660,radio,radio
4.2.2,image-takju-jdq39,/dev/qmi2,0640,radio,radio
4.2.2,image-takju-jdq39,/dev/qmi1,0640,radio,radio
4.2.2,image-takju-jdq39,/dev/qmi0,0640,radio,radio
4.2.2,image-takju-jdq39,/dev/null,0666,root,root
4.2.2,image-takju-jdq39,/dev/msm_pcm_ctl*,0660,system,audio
4.2.2,image-takju-jdq39,/dev/cdma_ramdump0,0660,radio,radio
4.2.2,image-takju-jdq39,/dev/uhid,0660,system,net_bt_stack
4.2.2,image-takju-jdq39,/dev/binder,0666,root,root
4.2.2,image-takju-jdq39,/dev/msm_snd*,0660,system,audio
4.2.2,image-takju-jdq39,/dev/adsp/*,0660,system,audio
4.2.2,image-takju-jdq39,/dev/lte_rmnet4,0660,radio,radio
4.2.1,signed-toroplus-img-ga02,/dev/accelirq,0660,system,system
4.2.1,signed-toroplus-img-ga02,/dev/lightsensor,0640,system,system
4.2.1,signed-toroplus-img-ga02,/dev/ttyMSM0,0600,bluetooth,bluetooth
4.2.1,signed-toroplus-img-ga02,/dev/lte_ipc0,0660,radio,radio
4.2.1,signed-toroplus-img-ga02,/dev/ttyO0,0660,system,radio
4.2.1,signed-toroplus-img-ga02,/dev/akm8973_daemon,0640,compass,system
4.2.1,signed-toroplus-img-ga02,/dev/qmi,0640,radio,radio
4.2.1,signed-toroplus-img-ga02,/dev/mtp_usb,0660,root,mtp
4.2.1,signed-toroplus-img-ga02,/dev/msm_audpre,0660,system,audio
4.2.1,signed-toroplus-img-ga02,/dev/block/mmcblk0p9,0660,radio,radio
4.2.1,signed-toroplus-img-ga02,/dev/dsscomp,0660,system,system
4.2.1,signed-toroplus-img-ga02,/dev/smd0,0640,radio,radio
4.2.1,signed-toroplus-img-ga02,/dev/mt9t013,0660,system,system
4.2.1,signed-toroplus-img-ga02,/dev/ts0710mux*,0640,radio,radio
4.2.1,signed-toroplus-img-ga02,/dev/tty0,0660,root,system
4.2.1,signed-toroplus-img-ga02,/dev/q6venc,0660,system,audio
4.2.1,signed-toroplus-img-ga02,/dev/qemu_pipe,0666,system,system
4.2.1,signed-toroplus-img-ga02,/dev/umts_ramdump0,0660,radio,radio
4.2.1,signed-toroplus-img-ga02,/dev/lte_boot0,0660,radio,radio
4.2.1,signed-toroplus-img-ga02,/dev/qemu_trace,0666,system,system
4.2.1,signed-toroplus-img-ga02,/dev/snd/*,0660,system,audio
4.2.1,signed-toroplus-img-ga02,/dev/snd/dsp,0660,system,audio
4.2.1,signed-toroplus-img-ga02,/dev/alarm,0664,system,radio
4.2.1,signed-toroplus-img-ga02,/dev/lte_rfs0,0660,radio,radio
4.2.1,signed-toroplus-img-ga02,/dev/msm_camera/*,0660,system,system
4.2.1,signed-toroplus-img-ga02,/dev/msm_pcm_out*,0660,system,audio
4.2.1,signed-toroplus-img-ga02,/dev/dri/*,0666,root,graphics
4.2.1,signed-toroplus-img-ga02,/dev/modem_br,0660,radio,radio
4.2.1,signed-toroplus-img-ga02,/dev/snd/dsp1,0660,system,audio
4.2.1,signed-toroplus-img-ga02,/dev/zero,0666,root,root
4.2.1,signed-toroplus-img-ga02,/dev/cdma_rmnet6,0660,radio,radio
4.2.1,signed-toroplus-img-ga02,/dev/cdma_rmnet5,0660,radio,radio
4.2.1,signed-toroplus-img-ga02,/dev/umts_ipc0,0660,radio,radio
4.2.1,signed-toroplus-img-ga02,/dev/msm_hw3dm,0660,system,graphics
4.2.1,signed-toroplus-img-ga02,/dev/tiler,0666,system,system
4.2.1,signed-toroplus-img-ga02,/dev/umts_rfs0,0660,radio,radio
4.2.1,signed-toroplus-img-ga02,/dev/tun,0660,system,vpn
4.2.1,signed-toroplus-img-ga02,/dev/msm_hw3dc,0666,root,root
4.2.1,signed-toroplus-img-ga02,/dev/urandom,0666,root,root
4.2.1,signed-toroplus-img-ga02,/dev/uinput,0660,system,net_bt_stack
4.2.1,signed-toroplus-img-ga02,/dev/tpa2018d1*,0660,system,audio
4.2.1,signed-toroplus-img-ga02,/dev/oncrpc/*,0660,root,system
4.2.1,signed-toroplus-img-ga02,/dev/cam,0660,root,camera
4.2.1,signed-toroplus-img-ga02,/dev/usb_accessory,0660,root,usb
4.2.1,signed-toroplus-img-ga02,/dev/akm8976_pffd,0640,compass,system
4.2.1,signed-toroplus-img-ga02,/proc,0666,system,system
4.2.1,signed-toroplus-img-ga02,/dev/htc-acoustic,0660,system,audio
4.2.1,signed-toroplus-img-ga02,/dev/lte_ramdump0,0660,radio,radio
4.2.1,signed-toroplus-img-ga02,/dev/compassirq,0660,system,system
4.2.1,signed-toroplus-img-ga02,/dev/lte_spi,0660,radio,radio
4.2.1,signed-toroplus-img-ga02,/dev/rproc_user,0660,drmrpc,drmrpc
4.2.1,signed-toroplus-img-ga02,/dev/snd/mixer,0660,system,audio
4.2.1,signed-toroplus-img-ga02,/dev/msm_mp3*,0660,system,audio
4.2.1,signed-toroplus-img-ga02,/dev/timerirq,0660,system,system
4.2.1,signed-toroplus-img-ga02,/dev/pmem_adsp*,0660,system,audio
4.2.1,signed-toroplus-img-ga02,/dev/full,0666,root,root
4.2.1,signed-toroplus-img-ga02,/dev/cdma_boot0,0660,radio,radio
4.2.1,signed-toroplus-img-ga02,/dev/pmem_camera*,0660,system,camera
4.2.1,signed-toroplus-img-ga02,/dev/umts_boot0,0660,radio,radio
4.2.1,signed-toroplus-img-ga02,/dev/umts_boot1,0660,radio,radio
4.2.1,signed-toroplus-img-ga02,/dev/mpuirq,0660,system,system
4.2.1,signed-toroplus-img-ga02,/dev/msm_pcm_in*,0660,system,audio
4.2.1,signed-toroplus-img-ga02,/dev/android_adb_enable,0660,adb,adb
4.2.1,signed-toroplus-img-ga02,/dev/ttyGS0,0660,radio,radio
