3IE-S7710XXAMD2-20130426165153,/dev/cdma_rmnet6,660,radio,radio,,,,,
3IE-S7710XXAMD2-20130426165153,/dev/clone0,,,,666,system,graphics,1,1
3IE-S7710XXAMD2-20130426165153,/dev/cm3602,640,compass,system,640,compass,system,,
3IE-S7710XXAMD2-20130426165153,/dev/cm_channel,,,,660,media,system,1,
3IE-S7710XXAMD2-20130426165153,/dev/cm_control,,,,660,media,system,1,
3IE-S7710XXAMD2-20130426165153,/dev/cm_sia_trace,,,,444,media,system,1,
3IE-S7710XXAMD2-20130426165153,/dev/cm_sva_trace,,,,444,media,system,1,
3IE-S7710XXAMD2-20130426165153,/dev/comp0,,,,666,system,graphics,1,1
3IE-S7710XXAMD2-20130426165153,/dev/comp1,,,,666,system,graphics,1,1
3IE-S7710XXAMD2-20130426165153,/dev/compassirq,660,system,system,,,,,
3IE-S7710XXAMD2-20130426165153,/dev/ddr_opp,,,,660,media,system,1,
3IE-S7710XXAMD2-20130426165153,/dev/diag,660,radio,radio,660,radio,radio,,
3IE-S7710XXAMD2-20130426165153,/dev/diag_arm9,660,radio,radio,660,radio,radio,,
3IE-S7710XXAMD2-20130426165153,/dev/disp0,,,,666,system,graphics,1,1
3IE-S7710XXAMD2-20130426165153,/dev/dsscomp,660,system,system,,,,,
3IE-S7710XXAMD2-20130426165153,/dev/dun,,,,660,system,system,1,
3IE-S7710XXAMD2-20130426165153,/dev/eac,660,root,audio,660,root,audio,,
3IE-S7710XXAMD2-20130426165153,/dev/full,666,root,root,666,root,root,,1
3IE-S7710XXAMD2-20130426165153,/dev/graphics/*,660,root,graphics,660,root,graphics,,
3IE-S7710XXAMD2-20130426165153,/dev/hidraw*,,,,660,root,system,1,
3IE-S7710XXAMD2-20130426165153,/dev/htc-acoustic,660,system,audio,660,system,audio,,
3IE-S7710XXAMD2-20130426165153,/dev/hwmem,,,,666,media,system,1,1
3IE-S7710XXAMD2-20130426165153,/dev/i2c-2,,,,660,media,system,1,
3IE-S7710XXAMD2-20130426165153,/dev/input/*,660,root,input,660,root,input,,
3IE-S7710XXAMD2-20130426165153,/dev/kgsl,666,root,root,666,root,root,,1
3IE-S7710XXAMD2-20130426165153,/dev/lightsensor,640,system,system,640,system,system,,
3IE-S7710XXAMD2-20130426165153,/dev/log/*,666,root,log,666,root,log,,1
3IE-S7710XXAMD2-20130426165153,/dev/lte_boot0,660,radio,radio,,,,,
3IE-S7710XXAMD2-20130426165153,/dev/lte_ipc0,660,radio,radio,,,,,
3IE-S7710XXAMD2-20130426165153,/dev/lte_ramdump0,660,radio,radio,,,,,
3IE-S7710XXAMD2-20130426165153,/dev/lte_rfs0,660,radio,radio,,,,,
3IE-S7710XXAMD2-20130426165153,/dev/lte_rmnet4,660,radio,radio,,,,,
3IE-S7710XXAMD2-20130426165153,/dev/lte_spi,660,radio,radio,,,,,
3IE-S7710XXAMD2-20130426165153,/dev/mali,,,,666,system,graphics,1,1
3IE-S7710XXAMD2-20130426165153,/dev/mmio_camera,,,,660,media,system,1,
3IE-S7710XXAMD2-20130426165153,/dev/modem_br,660,radio,radio,,,,,
3IE-S7710XXAMD2-20130426165153,/dev/modemaudio,,,,660,audio,audio,1,
3IE-S7710XXAMD2-20130426165153,/dev/mpu,660,system,system,,,,,
3IE-S7710XXAMD2-20130426165153,/dev/mpuirq,660,system,system,,,,,
3IE-S7710XXAMD2-20130426165153,/dev/msm_audio_ctl,660,system,audio,660,system,audio,,
3IE-S7710XXAMD2-20130426165153,/dev/msm_audpre,660,system,audio,660,system,audio,,
3IE-S7710XXAMD2-20130426165153,/dev/msm_camera/*,660,system,system,660,system,system,,
3IE-S7710XXAMD2-20130426165153,/dev/msm_hw3dc,666,root,root,666,root,root,,1
3IE-S7710XXAMD2-20130426165153,/dev/msm_hw3dm,660,system,graphics,660,system,graphics,,
3IE-S7710XXAMD2-20130426165153,/dev/msm_mp3*,660,system,audio,660,system,audio,,
3IE-S7710XXAMD2-20130426165153,/dev/msm_pcm_ctl*,660,system,audio,660,system,audio,,
3IE-S7710XXAMD2-20130426165153,/dev/msm_pcm_in*,660,system,audio,660,system,audio,,
3IE-S7710XXAMD2-20130426165153,/dev/msm_pcm_out*,660,system,audio,660,system,audio,,
3IE-S7710XXAMD2-20130426165153,/dev/msm_snd*,660,system,audio,660,system,audio,,
3IE-S7710XXAMD2-20130426165153,/dev/mt9t013,660,system,system,660,system,system,,
3IE-S7710XXAMD2-20130426165153,/dev/mtp_usb,660,root,mtp,660,root,mtp,,
3IE-S7710XXAMD2-20130426165153,/dev/null,666,root,root,666,root,root,,1
3IE-S7710XXAMD2-20130426165153,/dev/oncrpc/*,660,root,system,660,root,system,,
3IE-S7710XXAMD2-20130426165153,/dev/pmem,660,system,graphics,660,system,graphics,,
3IE-S7710XXAMD2-20130426165153,/dev/pmem_adsp*,660,system,audio,660,system,audio,,
3IE-S7710XXAMD2-20130426165153,/dev/pmem_camera*,660,system,camera,660,system,camera,,
3IE-S7710XXAMD2-20130426165153,/dev/ppp,660,radio,vpn,660,radio,vpn,,
3IE-S7710XXAMD2-20130426165153,/dev/ptmx,666,root,root,666,root,root,,1
3IE-S7710XXAMD2-20130426165153,/dev/q6venc,660,system,audio,660,system,audio,,
3IE-S7710XXAMD2-20130426165153,/dev/qemu_pipe,666,system,system,666,system,system,,1
3IE-S7710XXAMD2-20130426165153,/dev/qemu_trace,666,system,system,666,system,system,,1
3IE-S7710XXAMD2-20130426165153,/dev/qmi,640,radio,radio,640,radio,radio,,
3IE-S7710XXAMD2-20130426165153,/dev/qmi0,640,radio,radio,640,radio,radio,,
3IE-S7710XXAMD2-20130426165153,/dev/qmi1,640,radio,radio,640,radio,radio,,
3IE-S7710XXAMD2-20130426165153,/dev/qmi2,640,radio,radio,640,radio,radio,,
3IE-S7710XXAMD2-20130426165153,/dev/random,666,root,root,666,root,root,,1
3IE-S7710XXAMD2-20130426165153,/dev/rpc,,,,600,radio,radio,1,
3IE-S7710XXAMD2-20130426165153,/dev/rpmsg-omx0,660,drmrpc,drmrpc,,,,,
3IE-S7710XXAMD2-20130426165153,/dev/rpmsg-omx1,660,drmrpc,drmrpc,,,,,
3IE-S7710XXAMD2-20130426165153,/dev/rproc_user,660,drmrpc,drmrpc,,,,,
3IE-S7710XXAMD2-20130426165153,/dev/smd0,640,radio,radio,640,radio,radio,,
3IE-S7710XXAMD2-20130426165153,/dev/snd/*,660,system,audio,660,system,audio,,
3IE-S7710XXAMD2-20130426165153,/dev/snd/dsp,660,system,audio,660,system,audio,,
3IE-S7710XXAMD2-20130426165153,/dev/snd/dsp1,660,system,audio,660,system,audio,,
3IE-S7710XXAMD2-20130426165153,/dev/snd/mixer,660,system,audio,660,system,audio,,
3IE-S7710XXAMD2-20130426165153,/dev/stm,,,,660,media,system,1,
3IE-S7710XXAMD2-20130426165153,/dev/tee,,,,666,root,system,1,1
3IE-S7710XXAMD2-20130426165153,/dev/tf_ctrl,660,drmrpc,drmrpc,,,,,
3IE-S7710XXAMD2-20130426165153,/dev/tf_driver,660,drmrpc,drmrpc,,,,,
3IE-S7710XXAMD2-20130426165153,/dev/tiler,666,system,system,,,,,
3IE-S7710XXAMD2-20130426165153,/dev/timerirq,660,system,system,,,,,
3IE-S7710XXAMD2-20130426165153,/dev/tpa2018d1*,660,system,audio,660,system,audio,,
3IE-S7710XXAMD2-20130426165153,/dev/ts0710mux*,640,radio,radio,640,radio,radio,,
3IE-S7710XXAMD2-20130426165153,/dev/tty,666,root,root,666,root,root,,1
3IE-S7710XXAMD2-20130426165153,/dev/tty0,660,root,system,660,root,system,,
3IE-S7710XXAMD2-20130426165153,/dev/ttyGS0,660,radio,radio,60,root,radio,,
3IE-S7710XXAMD2-20130426165153,/dev/ttyGS1,660,radio,radio,,,,,
3IE-S7710XXAMD2-20130426165153,/dev/ttyMSM0,600,bluetooth,bluetooth,600,bluetooth,bluetooth,,
3IE-S7710XXAMD2-20130426165153,/dev/ttyO0,660,system,radio,,,,,
3IE-S7710XXAMD2-20130426165153,/dev/ttyS*,666,system,system,666,system,system,,1
3IE-S7710XXAMD2-20130426165153,/dev/tun,660,system,vpn,660,system,vpn,,
3IE-S7710XXAMD2-20130426165153,/dev/uinput,660,system,bluetooth,660,system,bluetooth,,
3IE-S7710XXAMD2-20130426165153,/dev/umts_boot0,660,radio,radio,,,,,
3IE-S7710XXAMD2-20130426165153,/dev/umts_boot1,660,radio,radio,,,,,
3IE-S7710XXAMD2-20130426165153,/dev/umts_ipc0,660,radio,radio,,,,,
3IE-S7710XXAMD2-20130426165153,/dev/umts_ramdump0,660,radio,radio,,,,,
3IE-S7710XXAMD2-20130426165153,/dev/umts_rfs0,660,radio,radio,,,,,
3IE-S7710XXAMD2-20130426165153,/dev/urandom,666,root,root,666,root,root,,1
3IE-S7710XXAMD2-20130426165153,/dev/usb_accessory,660,root,usb,660,root,usb,,
3IE-S7710XXAMD2-20130426165153,/dev/vdec,660,system,audio,660,system,audio,,
3IE-S7710XXAMD2-20130426165153,/dev/zero,666,root,root,666,root,root,,1
3IE-S7710XXAMD2-20130426165153,/proc,666,system,system,666,system,system,,1
APT-I939ZTCMH1-20130823150930,/dev/CEC,,,,666,system,system,1,1
APT-I939ZTCMH1-20130823150930,/dev/HPD,,,,666,system,system,1,1
APT-I939ZTCMH1-20130823150930,/dev/accelirq,660,system,system,,,,,
APT-I939ZTCMH1-20130823150930,/dev/adsp/*,660,system,audio,660,system,audio,,
APT-I939ZTCMH1-20130823150930,/dev/akm8973_aot,640,compass,system,640,compass,system,,
APT-I939ZTCMH1-20130823150930,/dev/akm8973_daemon,640,compass,system,640,compass,system,,
APT-I939ZTCMH1-20130823150930,/dev/akm8976_aot,640,compass,system,640,compass,system,,
APT-I939ZTCMH1-20130823150930,/dev/akm8976_daemon,640,compass,system,640,compass,system,,
APT-I939ZTCMH1-20130823150930,/dev/akm8976_pffd,640,compass,system,640,compass,system,,
APT-I939ZTCMH1-20130823150930,/dev/alarm,664,system,radio,664,system,radio,,
APT-I939ZTCMH1-20130823150930,/dev/android_adb,660,adb,adb,660,adb,adb,,
APT-I939ZTCMH1-20130823150930,/dev/android_adb_enable,660,adb,adb,660,adb,adb,,
APT-I939ZTCMH1-20130823150930,/dev/ashmem,666,root,root,666,root,root,,1
APT-I939ZTCMH1-20130823150930,/dev/audience_a1026*,660,system,audio,660,system,audio,,
APT-I939ZTCMH1-20130823150930,/dev/binder,666,root,root,666,root,root,,1
APT-I939ZTCMH1-20130823150930,/dev/block/mmcblk0p4,660,radio,radio,660,system,root,,
APT-I939ZTCMH1-20130823150930,/dev/block/mmcblk0p7,,,,660,system,radio,1,
APT-I939ZTCMH1-20130823150930,/dev/block/mmcblk0p9,660,radio,radio,,,,,
APT-I939ZTCMH1-20130823150930,/dev/bma150,640,compass,system,640,compass,system,,
APT-I939ZTCMH1-20130823150930,/dev/bus/usb/*,660,root,usb,660,root,usb,,
APT-I939ZTCMH1-20130823150930,/dev/cam,660,root,camera,660,root,camera,,
APT-I939ZTCMH1-20130823150930,/dev/cdma*,,,,660,system,radio,1,
APT-I939ZTCMH1-20130823150930,/dev/cdma_boot0,660,radio,radio,,,,,
APT-I939ZTCMH1-20130823150930,/dev/cdma_ipc0,660,radio,radio,,,,,
APT-I939ZTCMH1-20130823150930,/dev/cdma_ramdump0,660,radio,radio,,,,,
APT-I939ZTCMH1-20130823150930,/dev/cdma_rfs0,660,radio,radio,,,,,
APT-I939ZTCMH1-20130823150930,/dev/cdma_rmnet5,660,radio,radio,,,,,
APT-I939ZTCMH1-20130823150930,/dev/cdma_rmnet6,660,radio,radio,,,,,
APT-I939ZTCMH1-20130823150930,/dev/cm3602,640,compass,system,640,compass,system,,
APT-I939ZTCMH1-20130823150930,/dev/compassirq,660,system,system,,,,,
APT-I939ZTCMH1-20130823150930,/dev/diag,660,radio,radio,660,radio,radio,,
APT-I939ZTCMH1-20130823150930,/dev/diag_arm9,660,radio,radio,660,radio,radio,,
APT-I939ZTCMH1-20130823150930,/dev/dsscomp,660,system,system,,,,,
APT-I939ZTCMH1-20130823150930,/dev/eac,660,root,audio,660,root,audio,,
APT-I939ZTCMH1-20130823150930,/dev/exynos-mem,,,,666,system,graphics,1,1
APT-I939ZTCMH1-20130823150930,/dev/fimg2d,,,,666,system,graphics,1,1
APT-I939ZTCMH1-20130823150930,/dev/fmradio,,,,660,system,audio,1,
APT-I939ZTCMH1-20130823150930,/dev/full,666,root,root,666,root,root,,1
APT-I939ZTCMH1-20130823150930,/dev/graphics/*,660,root,graphics,660,root,graphics,,
APT-I939ZTCMH1-20130823150930,/dev/htc-acoustic,660,system,audio,660,system,audio,,
APT-I939ZTCMH1-20130823150930,/dev/i2c-16,,,,666,system,system,1,1
APT-I939ZTCMH1-20130823150930,/dev/i2c-5,,,,666,system,system,1,1
APT-I939ZTCMH1-20130823150930,/dev/input/*,660,root,input,666,root,input,,1
APT-I939ZTCMH1-20130823150930,/dev/ion,,,,666,system,system,1,1
APT-I939ZTCMH1-20130823150930,/dev/kgsl,666,root,root,666,root,root,,1
APT-I939ZTCMH1-20130823150930,/dev/lightsensor,640,system,system,640,system,system,,
APT-I939ZTCMH1-20130823150930,/dev/link_pm,,,,660,system,radio,1,
APT-I939ZTCMH1-20130823150930,/dev/log/*,666,root,log,666,root,log,,1
APT-I939ZTCMH1-20130823150930,/dev/lte*,,,,660,system,radio,1,
APT-I939ZTCMH1-20130823150930,/dev/lte_boot0,660,radio,radio,,,,,
APT-I939ZTCMH1-20130823150930,/dev/lte_ipc0,660,radio,radio,,,,,
APT-I939ZTCMH1-20130823150930,/dev/lte_ramdump0,660,radio,radio,,,,,
APT-I939ZTCMH1-20130823150930,/dev/lte_rfs0,660,radio,radio,,,,,
APT-I939ZTCMH1-20130823150930,/dev/lte_rmnet4,660,radio,radio,,,,,
APT-I939ZTCMH1-20130823150930,/dev/lte_spi,660,radio,radio,,,,,
APT-I939ZTCMH1-20130823150930,/dev/mali,,,,666,system,system,1,1
APT-I939ZTCMH1-20130823150930,/dev/modem_br,660,radio,radio,,,,,
APT-I939ZTCMH1-20130823150930,/dev/mpu,660,system,system,,,,,
APT-I939ZTCMH1-20130823150930,/dev/mpuirq,660,system,system,,,,,
APT-I939ZTCMH1-20130823150930,/dev/msm_audio_ctl,660,system,audio,660,system,audio,,
APT-I939ZTCMH1-20130823150930,/dev/msm_audpre,660,system,audio,660,system,audio,,
APT-I939ZTCMH1-20130823150930,/dev/msm_camera/*,660,system,system,660,system,system,,
APT-I939ZTCMH1-20130823150930,/dev/msm_hw3dc,666,root,root,666,root,root,,1
APT-I939ZTCMH1-20130823150930,/dev/msm_hw3dm,660,system,graphics,660,system,graphics,,
APT-I939ZTCMH1-20130823150930,/dev/msm_mp3*,660,system,audio,660,system,audio,,
APT-I939ZTCMH1-20130823150930,/dev/msm_pcm_ctl*,660,system,audio,660,system,audio,,
APT-I939ZTCMH1-20130823150930,/dev/msm_pcm_in*,660,system,audio,660,system,audio,,
APT-I939ZTCMH1-20130823150930,/dev/msm_pcm_out*,660,system,audio,660,system,audio,,
APT-I939ZTCMH1-20130823150930,/dev/msm_snd*,660,system,audio,660,system,audio,,
APT-I939ZTCMH1-20130823150930,/dev/mt9t013,660,system,system,660,system,system,,
APT-I939ZTCMH1-20130823150930,/dev/mtp_usb,660,root,mtp,660,root,mtp,,
APT-I939ZTCMH1-20130823150930,/dev/null,666,root,root,666,root,root,,1
APT-I939ZTCMH1-20130823150930,/dev/oncrpc/*,660,root,system,660,root,system,,
APT-I939ZTCMH1-20130823150930,/dev/pmem,660,system,graphics,660,system,graphics,,
APT-I939ZTCMH1-20130823150930,/dev/pmem_adsp*,660,system,audio,660,system,audio,,
APT-I939ZTCMH1-20130823150930,/dev/pmem_cam,,,,660,system,camera,1,
APT-I939ZTCMH1-20130823150930,/dev/pmem_camera*,660,system,camera,660,system,camera,,
APT-I939ZTCMH1-20130823150930,/dev/ppp,660,radio,vpn,660,vpn,radio,,
APT-I939ZTCMH1-20130823150930,/dev/ptmx,666,root,root,666,root,root,,1
APT-I939ZTCMH1-20130823150930,/dev/q6venc,660,system,audio,660,system,audio,,
APT-I939ZTCMH1-20130823150930,/dev/qemu_pipe,666,system,system,666,system,system,,1
APT-I939ZTCMH1-20130823150930,/dev/qemu_trace,666,system,system,666,system,system,,1
APT-I939ZTCMH1-20130823150930,/dev/qmi,640,radio,radio,640,radio,radio,,
APT-I939ZTCMH1-20130823150930,/dev/qmi0,640,radio,radio,640,radio,radio,,
APT-I939ZTCMH1-20130823150930,/dev/qmi1,640,radio,radio,640,radio,radio,,
APT-I939ZTCMH1-20130823150930,/dev/qmi2,640,radio,radio,640,radio,radio,,
APT-I939ZTCMH1-20130823150930,/dev/random,666,root,root,666,root,root,,1
APT-I939ZTCMH1-20130823150930,/dev/rpmsg-omx0,660,drmrpc,drmrpc,,,,,
APT-I939ZTCMH1-20130823150930,/dev/rpmsg-omx1,660,drmrpc,drmrpc,,,,,
APT-I939ZTCMH1-20130823150930,/dev/rproc_user,660,drmrpc,drmrpc,,,,,
APT-I939ZTCMH1-20130823150930,/dev/s3c-mfc,,,,666,system,graphics,1,1
APT-I939ZTCMH1-20130823150930,/dev/s5p-mfc,,,,666,system,graphics,1,1
APT-I939ZTCMH1-20130823150930,/dev/smd0,640,radio,radio,640,radio,radio,,
APT-I939ZTCMH1-20130823150930,/dev/snd/*,660,system,audio,660,system,audio,,
APT-I939ZTCMH1-20130823150930,/dev/snd/dsp,660,system,audio,660,system,audio,,
APT-I939ZTCMH1-20130823150930,/dev/snd/dsp1,660,system,audio,660,system,audio,,
APT-I939ZTCMH1-20130823150930,/dev/snd/mixer,660,system,audio,660,system,audio,,
APT-I939ZTCMH1-20130823150930,/dev/srp,,,,660,system,audio,1,
APT-I939ZTCMH1-20130823150930,/dev/tf_ctrl,660,drmrpc,drmrpc,,,,,
APT-I939ZTCMH1-20130823150930,/dev/tf_driver,660,drmrpc,drmrpc,,,,,
APT-I939ZTCMH1-20130823150930,/dev/tiler,666,system,system,,,,,
APT-I939ZTCMH1-20130823150930,/dev/timerirq,660,system,system,,,,,
APT-I939ZTCMH1-20130823150930,/dev/tpa2018d1*,660,system,audio,660,system,audio,,
APT-I939ZTCMH1-20130823150930,/dev/ts0710mux*,640,radio,radio,640,radio,radio,,
APT-I939ZTCMH1-20130823150930,/dev/tty,666,root,root,666,root,root,,1
APT-I939ZTCMH1-20130823150930,/dev/tty0,660,root,system,660,root,system,,
APT-I939ZTCMH1-20130823150930,/dev/ttyCWPPP0,,,,660,system,radio,1,
APT-I939ZTCMH1-20130823150930,/dev/ttyCWXAN0,,,,660,system,radio,1,
APT-I939ZTCMH1-20130823150930,/dev/ttyGS0,660,radio,radio,,,,,
APT-I939ZTCMH1-20130823150930,/dev/ttyGS1,660,radio,radio,,,,,
APT-I939ZTCMH1-20130823150930,/dev/ttyMSM0,600,bluetooth,bluetooth,600,bluetooth,bluetooth,,
APT-I939ZTCMH1-20130823150930,/dev/ttyO0,660,system,radio,,,,,
APT-I939ZTCMH1-20130823150930,/dev/ttyS*,666,system,system,666,system,system,,1
APT-I939ZTCMH1-20130823150930,/dev/ttySAC*,,,,660,root,system,1,
APT-I939ZTCMH1-20130823150930,/dev/ttyUSB0,,,,666,system,system,1,1
APT-I939ZTCMH1-20130823150930,/dev/tun,660,system,vpn,660,system,vpn,,
APT-I939ZTCMH1-20130823150930,/dev/uinput,660,system,bluetooth,660,system,bluetooth,,
APT-I939ZTCMH1-20130823150930,/dev/ump,,,,666,system,graphics,1,1
APT-I939ZTCMH1-20130823150930,/dev/umts*,,,,660,system,radio,1,
APT-I939ZTCMH1-20130823150930,/dev/umts_boot0,660,radio,radio,,,,,
APT-I939ZTCMH1-20130823150930,/dev/umts_boot1,660,radio,radio,,,,,
APT-I939ZTCMH1-20130823150930,/dev/umts_ipc0,660,radio,radio,,,,,
APT-I939ZTCMH1-20130823150930,/dev/umts_ramdump0,660,radio,radio,,,,,
APT-I939ZTCMH1-20130823150930,/dev/umts_rfs0,660,radio,radio,,,,,
APT-I939ZTCMH1-20130823150930,/dev/urandom,666,root,root,666,root,root,,1
APT-I939ZTCMH1-20130823150930,/dev/usb_accessory,660,root,usb,660,root,usb,,
APT-I939ZTCMH1-20130823150930,/dev/vdec,660,system,audio,660,system,audio,,
APT-I939ZTCMH1-20130823150930,/dev/video0,,,,666,system,m2m,1,1
APT-I939ZTCMH1-20130823150930,/dev/video1,,,,666,system,camera,1,1
APT-I939ZTCMH1-20130823150930,/dev/video11,,,,666,system,system,1,1
APT-I939ZTCMH1-20130823150930,/dev/video12,,,,666,system,system,1,1
APT-I939ZTCMH1-20130823150930,/dev/video16,,,,660,system,system,1,
APT-I939ZTCMH1-20130823150930,/dev/video2,,,,666,system,m2m,1,1
APT-I939ZTCMH1-20130823150930,/dev/video20,,,,660,system,system,1,
APT-I939ZTCMH1-20130823150930,/dev/video3,,,,666,system,m2m,1,1
APT-I939ZTCMH1-20130823150930,/dev/video4,,,,666,system,m2m,1,1
APT-I939ZTCMH1-20130823150930,/dev/zero,666,root,root,666,root,root,,1
APT-I939ZTCMH1-20130823150930,/proc,666,system,system,666,system,system,,1
ATO-I8160XXMF1-20130822143023,/dev/accelirq,660,system,system,,,,,
ATO-I8160XXMF1-20130822143023,/dev/adsp/*,660,system,audio,660,system,audio,,
ATO-I8160XXMF1-20130822143023,/dev/akm8973_aot,640,compass,system,640,compass,system,,
ATO-I8160XXMF1-20130822143023,/dev/akm8973_daemon,640,compass,system,640,compass,system,,
ATO-I8160XXMF1-20130822143023,/dev/akm8976_aot,640,compass,system,640,compass,system,,
ATO-I8160XXMF1-20130822143023,/dev/akm8976_daemon,640,compass,system,640,compass,system,,
ATO-I8160XXMF1-20130822143023,/dev/akm8976_pffd,640,compass,system,640,compass,system,,
ATO-I8160XXMF1-20130822143023,/dev/alarm,664,system,radio,664,system,radio,,
ATO-I8160XXMF1-20130822143023,/dev/android_adb,660,adb,adb,660,adb,adb,,
ATO-I8160XXMF1-20130822143023,/dev/android_adb_enable,660,adb,adb,660,adb,adb,,
ATO-I8160XXMF1-20130822143023,/dev/ape_opp,,,,660,media,system,1,
ATO-I8160XXMF1-20130822143023,/dev/ashmem,666,root,root,666,root,root,,1
ATO-I8160XXMF1-20130822143023,/dev/audience_a1026*,660,system,audio,660,system,audio,,
ATO-I8160XXMF1-20130822143023,/dev/b2r2_blt,,,,666,system,graphics,1,1
ATO-I8160XXMF1-20130822143023,/dev/binder,666,root,root,666,root,root,,1
ATO-I8160XXMF1-20130822143023,/dev/block/mmcblk0p19,,,,660,system,system,1,
ATO-I8160XXMF1-20130822143023,/dev/block/mmcblk0p4,660,radio,radio,,,,,
ATO-I8160XXMF1-20130822143023,/dev/block/mmcblk0p9,660,radio,radio,,,,,
ATO-I8160XXMF1-20130822143023,/dev/bma150,640,compass,system,640,compass,system,,
ATO-I8160XXMF1-20130822143023,/dev/bus/usb/*,660,root,usb,660,root,usb,,
ATO-I8160XXMF1-20130822143023,/dev/cam,660,root,camera,660,root,camera,,
ATO-I8160XXMF1-20130822143023,/dev/camera_flash,,,,660,media,system,1,
ATO-I8160XXMF1-20130822143023,/dev/cdma_boot0,660,radio,radio,,,,,
ATO-I8160XXMF1-20130822143023,/dev/cdma_ipc0,660,radio,radio,,,,,
ATO-I8160XXMF1-20130822143023,/dev/cdma_ramdump0,660,radio,radio,,,,,
ATO-I8160XXMF1-20130822143023,/dev/cdma_rfs0,660,radio,radio,,,,,
ATO-I8160XXMF1-20130822143023,/dev/cdma_rmnet5,660,radio,radio,,,,,
ATO-I8160XXMF1-20130822143023,/dev/cdma_rmnet6,660,radio,radio,,,,,
ATO-I8160XXMF1-20130822143023,/dev/cm3602,640,compass,system,640,compass,system,,
ATO-I8160XXMF1-20130822143023,/dev/cm_channel,,,,660,media,system,1,
ATO-I8160XXMF1-20130822143023,/dev/cm_control,,,,660,media,system,1,
ATO-I8160XXMF1-20130822143023,/dev/cm_sia_trace,,,,444,media,system,1,
ATO-I8160XXMF1-20130822143023,/dev/cm_sva_trace,,,,444,media,system,1,
ATO-I8160XXMF1-20130822143023,/dev/comp0,,,,666,system,graphics,1,1
ATO-I8160XXMF1-20130822143023,/dev/compassirq,660,system,system,,,,,
ATO-I8160XXMF1-20130822143023,/dev/ddr_opp,,,,660,media,system,1,
ATO-I8160XXMF1-20130822143023,/dev/diag,660,radio,radio,660,radio,radio,,
ATO-I8160XXMF1-20130822143023,/dev/diag_arm9,660,radio,radio,660,radio,radio,,
ATO-I8160XXMF1-20130822143023,/dev/disp0,,,,666,system,graphics,1,1
ATO-I8160XXMF1-20130822143023,/dev/dsscomp,660,system,system,,,,,
ATO-I8160XXMF1-20130822143023,/dev/dun,,,,660,system,system,1,
ATO-I8160XXMF1-20130822143023,/dev/eac,660,root,audio,660,root,audio,,
ATO-I8160XXMF1-20130822143023,/dev/full,666,root,root,666,root,root,,1
ATO-I8160XXMF1-20130822143023,/dev/graphics/*,660,root,graphics,660,root,graphics,,
ATO-I8160XXMF1-20130822143023,/dev/htc-acoustic,660,system,audio,660,system,audio,,
